BJD - 2454833, Corrected Flux
1992.872585809, 1.001844445,
1992.893017762, 1.002308537,
1992.913449716, 1.002528630,
1992.933881669, 1.002404545,
1992.954313621, 1.002275116,
1992.974745674, 1.002242185,
1992.995177526, 1.002318008,
1993.015609477, 1.002191003,
1993.036041528, 1.002034187,
1993.056473380, 1.001950736,
1993.076905330, 1.002091000,
1993.097337380, 1.002228507,
1993.117769230, 1.001980332,
1993.138201180, 1.001972473,
1993.158633229, 1.002031296,
1993.179065078, 1.002156822,
1993.199497027, 1.002086768,
1993.219929075, 1.001681616,
1993.301656764, 1.001826353,
1993.322088811, 1.001867293,
1993.342520757, 1.001921236,
1993.362952603, 1.002133144,
1993.383384649, 1.002286750,
1993.403816594, 1.001837281,
1993.424248439, 1.001575376,
1993.444680483, 1.001692753,
1993.465112428, 1.002155091,
1993.485544271, 1.002030675,
1993.546840101, 1.001698275,
1993.567272144, 1.001913013,
1993.587704086, 1.001781233,
1993.608135928, 1.001440319,
1993.628567969, 1.001503400,
1993.648999910, 1.001740983,
1993.669431951, 1.001772496,
1993.689863792, 1.001792145,
1993.710295732, 1.001770216,
1993.730727772, 1.001679108,
1993.771591551, 1.001218260,
1993.792023589, 1.001430015,
1993.812455528, 1.001797569,
1993.832887366, 1.001754031,
1993.853319404, 1.001752858,
1993.873751342, 1.001690972,
1993.894183179, 1.002018611,
1993.914615216, 1.001980391,
1993.935047152, 1.001743536,
1993.955478988, 1.001570011,
1993.975911024, 1.001712426,
1994.037206830, 1.002263634,
1994.057638664, 1.002159284,
1994.078070699, 1.002061203,
1994.098502632, 1.001945453,
1994.118934466, 1.001708918,
1994.139366499, 1.001644123,
1994.159798432, 1.001532966,
1994.180230365, 1.001634575,
1994.200662297, 1.001525566,
1994.221094229, 1.001543285,
1994.282390023, 1.001921228,
1994.302821953, 1.001718642,
1994.323253884, 1.001441844,
1994.343685814, 1.001359153,
1994.364117743, 1.001538708,
1994.384549773, 1.001850404,
1994.404981602, 1.001909329,
1994.425413530, 1.001757120,
1994.445845558, 1.001603166,
1994.466277386, 1.001831928,
1994.486709414, 1.002138656,
1994.507141341, 1.002122468,
1994.527573168, 1.001711238,
1994.548005195, 1.001721056,
1994.568437121, 1.002108606,
1994.588868947, 1.002179794,
1994.629732899, 1.001769536,
1994.650164824, 1.001849849,
1994.670596748, 1.002116869,
1994.691028673, 1.002454974,
1994.711460497, 1.002105257,
1994.772756267, 1.002151927,
1994.793188290, 1.002292257,
1994.813620212, 1.001987639,
1994.834052035, 1.001897704,
1994.854484056, 1.002268313,
1994.874915978, 1.002356162,
1994.895347999, 1.002278568,
1994.915779820, 1.002027078,
1994.936211740, 1.002007779,
1994.956643761, 1.001737299,
1995.017939519, 1.001921295,
1995.038371338, 1.001958539,
1995.058803257, 1.001796543,
1995.079235275, 1.001891482,
1995.099667093, 1.001799674,
1995.120099011, 1.001637771,
1995.140531028, 1.001555458,
1995.160962845, 1.001687542,
1995.181394762, 1.002071317,
1995.201826778, 1.001833464,
1995.263122525, 1.002199199,
1995.283554440, 1.001991125,
1995.303986355, 1.002030128,
1995.324418269, 1.001935591,
1995.344850184, 1.001769612,
1995.365282097, 1.001946244,
1995.385714011, 1.001746579,
1995.406145924, 1.001708486,
1995.426577837, 1.001927863,
1995.447009749, 1.002153223,
1995.467441662, 1.002164174,
1995.487873574, 1.001950013,
1995.508305485, 1.001754326,
1995.528737297, 1.001871324,
1995.549169307, 1.002002721,
1995.569601218, 1.001929719,
1995.590033129, 1.001828571,
1995.610465038, 1.001887811,
1995.630896948, 1.002122383,
1995.651328858, 1.001910274,
1995.671760766, 1.001398980,
1995.692192675, 1.001538247,
1995.753488400, 1.001972954,
1995.773920407, 1.001728640,
1995.794352314, 1.002004235,
1995.814784121, 1.001991762,
1995.835216128, 1.001842470,
1995.855648034, 1.001961941,
1995.876079840, 1.002175769,
1995.896511845, 1.002275433,
1995.916943751, 1.001861379,
1995.937375556, 1.001741160,
1995.998671269, 1.002299291,
1996.019103273, 1.002102935,
1996.039535176, 1.002043226,
1996.059967079, 1.002290720,
1996.080398982, 1.002170853,
1996.100830884, 1.001937844,
1996.121262787, 1.001885085,
1996.141694688, 1.002260581,
1996.162126590, 1.002417475,
1996.182558491, 1.001864457,
1996.202990392, 1.001597479,
1996.223422293, 1.001907704,
1996.243854293, 1.002258470,
1996.264286093, 1.002050847,
1996.284717993, 1.001760648,
1996.305149992, 1.001532003,
1996.325581791, 1.001773188,
1996.346013690, 1.001943660,
1996.366445688, 1.001834666,
1996.386877487, 1.001893535,
1996.407309384, 1.001993743,
1996.427741382, 1.001992839,
1996.489037073, 1.001881076,
1996.509468869, 1.001433128,
1996.529900865, 1.001421618,
1996.550332761, 1.001696241,
1996.570764656, 1.001736109,
1996.591196551, 1.001653889,
1996.611628446, 1.001643801,
1996.632060340, 1.001711264,
1996.652492234, 1.002118597,
1996.734219808, 1.001794321,
1996.754651700, 1.002066851,
1996.775083693, 1.002164616,
1996.795515485, 1.001919856,
1996.815947376, 1.001791673,
1996.836379368, 1.004214338,
1996.856811159, 1.001984432,
1996.877243050, 1.002205488,
1996.897674940, 1.001931864,
1996.918106830, 1.001902622,
1996.979402499, 1.002205264,
1996.999834488, 1.001573447,
1997.020266277, 1.001472455,
1997.040698165, 1.001722037,
1997.061130153, 1.001975509,
1997.101993828, 1.002565110,
1997.122425816, 1.002312297,
1997.142857702, 1.002054248,
1997.163289489, 1.002227827,
1997.224585147, 1.001773125,
1997.245017132, 1.001582426,
1997.265449017, 1.001925530,
1997.285880802, 1.001930610,
1997.306312787, 1.001727986,
1997.326744671, 1.001829950,
1997.347176654, 1.002018742,
1997.367608438, 1.002179580,
1997.388040321, 1.001749403,
1997.408472304, 1.001729981,
1997.428904087, 1.001676804,
1997.449335969, 1.001571538,
1997.469767951, 1.001842420,
1997.490199733, 1.001994992,
1997.531063596, 1.002051016,
1997.551495477, 1.002177481,
1997.571927257, 1.002177488,
1997.592359237, 1.001775181,
1997.612791017, 1.001873024,
1997.633222897, 1.001975957,
1997.714950513, 1.001480667,
1997.735382291, 1.001186939,
1997.755814269, 1.001227760,
1997.776246147, 1.001306417,
1997.796677924, 1.001698858,
1997.817109901, 1.001991780,
1997.837541777, 1.002088135,
1997.857973554, 1.001712062,
1997.878405530, 1.001639013,
1997.898837406, 1.001617474,
1997.960133032, 1.001589287,
1997.980564906, 1.002256097,
1998.000996781, 1.001892247,
1998.021428655, 1.001234382,
1998.041860528, 1.001314775,
1998.062292502, 1.001762673,
1998.082724275, 1.001980746,
1998.103156248, 1.001779567,
1998.123588121, 1.001796226,
1998.144019893, 1.001870728,
1998.164451865, 1.001802305,
1998.184883737, 1.001504891,
1998.205315508, 1.001305660,
1998.225747479, 1.001570182,
1998.246179350, 1.001864628,
1998.266611121, 1.001697360,
1998.287043091, 1.001733228,
1998.307474961, 1.001582806,
1998.348338700, 1.001655995,
1998.368770469, 1.001433736,
1998.450497943, 1.001796181,
1998.470929911, 1.001948292,
1998.491361778, 1.002225242,
1998.511793645, 1.002406172,
1998.532225512, 1.001871721,
1998.552657378, 1.001705281,
1998.573089344, 1.001661222,
1998.593521111, 1.002128425,
1998.613952976, 1.002052859,
1998.634384942, 1.001958161,
